URL,Nor/Mal,has_ip,long_url,is_shortened,has_at_symbol,has_double_slash,has_dash,subdomain_count,is_https,domain_reg_length,has_favicon,non_standard_port
https://07ce.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://08wy.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://0zt.yahwagsc.pro,1,0,24,1,0,0,0,1,1,3,1,1
https://wb4w.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://w3q0.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://0c60.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://02rm.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://03gl.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://05xp.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://w9e7.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://0dkj.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://0e49.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://01ff.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://w6ye.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://0f0a.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://w6hg.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://w9za.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://05nu.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://03sz.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://wa2q.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://w91q.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://w5wr.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://w6pl.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://02r7.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://w6pb.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://0fiq.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://05g0.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://0fdg.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://05eu.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://w2ul.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://0c92.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://0fbd.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://08sh.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://0aac.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://0azc.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://0com.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://w3p0.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://w35x.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://w4le.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://w9bi.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://027s.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://w7nr.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://08ws.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://0aos.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://06b7.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://w3db.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://w3z8.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://w7lk.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://01mx.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://w265.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://wava.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://09in.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://03ox.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://06jn.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://09xy.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://0f4l.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://wa91.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://wbyz.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://w260.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://0emw.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://0nj.yahwagsc.pro,1,0,24,1,0,0,0,1,1,3,1,1
https://0apj.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://07s.yahwagsc.pro,1,0,24,1,0,0,0,1,1,4,1,0
https://s38.yahwagsc.pro,1,0,24,1,0,0,0,1,1,1,1,0
https://w7wm.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://0v8.yahwagsc.pro,1,0,24,1,0,0,0,1,1,1,1,1
https://w2ln.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://w2k3.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://02e.yahwagsc.pro,1,0,24,1,0,0,0,1,1,4,0,1
https://w8wg.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://0azx.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://0ewp.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://04hn.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://wab5.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://w4ih.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://0eb5.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://0e3a.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://08fq.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://w32x.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://wca1.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://0ajx.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://w6ts.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://wb0z.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://07fn.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://0243.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://02zt.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://w56r.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://044b.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://01hp.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://w5pn.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://0e59.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://w7ov.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://w2hd.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://02mw.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://0ef4.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://03w3.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://0qs.yahwagsc.pro,1,0,24,1,0,0,0,1,1,3,1,0
https://0bd6.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://w6u7.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://w9u2.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://0b1q.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://0d5p.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://09ok.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://w31z.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://050r.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://0axb.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://w52f.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://0261.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://w9sr.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://w78i.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://wa5u.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://wa6k.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://0dn5.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://02xo.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://w3vg.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://07pi.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://w58w.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://wb6l.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://w9n0.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://0e56.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://wbku.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://w6z5.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://07sd.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://wa12.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://w6zp.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://02p4.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://w8z0.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://w6wz.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://04ÀÌÅë»ç(KT),1,0,20,1,0,0,0,-1,1,4,0,0
https://0a8k.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://09pf.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://0uy.yahwagsc.pro,1,0,24,1,0,0,0,1,1,1,1,1
https://w2yk.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://w2ow.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://w4er.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://047a.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://04dk.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://00j.yahwagsc.pro,1,0,24,1,0,0,0,1,1,3,1,0
https://0axo.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://w951.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://01gw.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://w7if.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://028g.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://018r.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://0cmy.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://wa5j.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://08ic.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://0elk.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://wbot.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://0b11.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://04oz.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://0fja.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://w6c7.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://07dt.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://0cpu.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://w9xr.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://waj9.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://02px.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://075o.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://081o.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://0fc7.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://09ph.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://wah1.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://09lp.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://w4rd.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://w5ox.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://w66a.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://0axw.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://04q5.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://wc0e.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://waiu.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://07g2.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://wblt.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://076y.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://w7xg.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://038u.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://08xa.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://w50o.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://0963.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://w8zh.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://08xs.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://09p4.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://w8fv.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://w893.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://05hl.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://024k.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://0cew.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://w6dg.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://0bpb.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://wc4q.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://wc4y.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://092r.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://0d1i.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://w7wt.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://w2ve.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://05o9.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://0e2f.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://0aol.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://02az.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://waqp.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://wbxg.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://w2pk.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://0c0h.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://wb8g.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://048s.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://0eyz.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://0no.yahwagsc.pro,1,0,24,1,0,0,0,1,1,2,1,0
https://01zr.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://0au9.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://02kv.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://0a43.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://09x7.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://w440.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://w32z.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://0dla.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://w4v7.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://0c95.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://04fv.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://w5mg.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://020u.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://0gy.yahwagsc.pro,1,0,24,1,0,0,0,1,1,2,1,1
https://waea.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://0dcm.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://w5iy.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://01j1.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://w76e.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://w5x6.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://05y3.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://09c1.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://0et5.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://02dy.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://04av.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://0eox.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://w4zb.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://w5ju.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://w6ll.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://04jy.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://0121.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://0m0.yahwagsc.pro,1,0,24,1,0,0,0,1,1,4,0,0
https://w34k.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://0bfa.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://w661.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://wah5.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://03oi.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://w28e.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://06j.yahwagsc.pro,1,0,24,1,0,0,0,1,1,1,1,1
https://0c0u.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://w95i.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://wbyy.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://0jc.yahwagsc.pro,1,0,24,1,0,0,0,1,1,2,1,1
https://0vl.yahwagsc.pro,1,0,24,1,0,0,0,1,1,3,1,0
https://0fhq.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://0e15.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://w21w.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://wbye.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://w5t3.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://0bvm.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://02yi.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://0ahd.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://0c9e.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,1
https://w4x5.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://03s6.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://w9xn.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://w90s.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://wc8c.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://wajn.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://01om.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://w41k.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://w8ov.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://08il.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://09oi.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://07hb.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://07l3.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://02gi.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://028q.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://06m4.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://0e0v.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://09cg.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://w7hr.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://095o.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://0dm4.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://w56h.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://046t.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://ss37.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://02pv.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://w80.yahwagsc.pro,1,0,24,1,0,0,0,1,1,4,1,1
https://03ts.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://0cww.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://0et8.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://wahd.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://07zv.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://01g3.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://w3m5.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://0axy.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://0cpx.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://wb5x.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://0a1f.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://0enm.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://076h.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://w8cz.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://0b8h.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://03ti.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://waz6.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://053d.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://057e.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://0ayl.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://w8yk.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://0169.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://03pj.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://054f.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,0
https://w92x.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://0d1x.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://07fg.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://w8bv.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://08gv.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,1
https://07o1.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://w52g.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://w87j.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://037n.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://01ce.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://03z8.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://w2mf.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://w8ki.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://0cny.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://w8q4.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://w818.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,1
https://0cnh.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://w76f.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,1
https://0b56.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,1,0
https://w29s.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,0,0
https://072v.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://01cb.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://0acg.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,1,1
https://08d3.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://02y7.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,1
https://w2ls.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,1,0
https://09c.yahwagsc.pro,1,0,24,1,0,0,0,1,1,4,0,1
https://0d32.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://08f9.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,1
https://050v.yahwagsc.pro,1,0,25,1,0,0,0,1,1,3,0,0
https://07wt.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://05q2.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
https://wax8.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,1
https://w8vl.yahwagsc.pro,1,0,25,1,0,0,0,1,1,2,1,0
https://02pa.yahwagsc.pro,1,0,25,1,0,0,0,1,1,1,0,0
https://wat5.yahwagsc.pro,1,0,25,1,0,0,0,1,1,4,0,0
